Edge Weight,Source,Target
0.17238,Population_45_To_64,health_services_per_capita
0.16952,Population_45_To_64,indicated_food_per_capita
0.00089778,Population_45_To_64,Urban_and_Industrial_Land
0.17238,Population_45_To_64,service_output_per_capita
0.001974,Population_45_To_64,perceived_life_expectancy
0.00062392,Population_45_To_64,family_income_expectation
0.16555,Population_45_To_64,social_family_size_normal
0.00059983,Population_45_To_64,Potentially_Arable_Land
0.013285,Population_45_To_64,desired_total_fertility
0.28091,Population_45_To_64,maximum_total_fertility
0.00015708,Population_45_To_64,Nonrenewable_Resources
0.00025394,Population_45_To_64,arable_land_harvested
0.027555,Population_45_To_64,land_development_rate
0.0079195,Population_45_To_64,average_life_of_land
0.022804,Population_45_To_64,Perceived_Food_Ratio
0.28091,Population_45_To_64,fecundity_multiplier
0.013006,Population_45_To_64,Agricultural_Inputs
0.0030559,Population_45_To_64,maturation_14_to_15
0.0014733,Population_45_To_64,maturation_44_to_45
1,Population_45_To_64,maturation_64_to_65
0.00031821,Population_45_To_64,Population_15_To_44
0.04325,Population_45_To_64,resource_usage_rate
,Population_45_To_64,resource_use_fact_2
,Population_45_To_64,resource_use_factor
0.0013129,Population_45_To_64,Industrial_Capital
0.28091,Population_45_To_64,mortality_45_to_64
0.28091,Population_45_To_64,mortality_15_to_44
0.00039106,Population_45_To_64,Population_0_To_14
0.02103,Population_45_To_64,Population_65_Plus
0.008069,Population_45_To_64,land_erosion_rate
0.0022038,Population_45_To_64,industrial_output
0.28091,Population_45_To_64,mortality_65_plus
0.28091,Population_45_To_64,mortality_0_to_14
,Population_45_To_64,jobs_per_hectare
0.18847,Population_45_To_64,food_per_capita
0.00045486,Population_45_To_64,Service_Capital
0.13122,Population_45_To_64,deaths_15_to_44
1,Population_45_To_64,deaths_45_to_64
0.0063164,Population_45_To_64,total_fertility
0.28091,Population_45_To_64,life_expectancy
0.00049174,Population_45_To_64,service_output
0.14436,Population_45_To_64,deaths_0_to_14
0.094916,Population_45_To_64,deaths_65_plus
0.00025394,Population_45_To_64,land_fr_cult
0.00025394,Population_45_To_64,Arable_Land
0.39824,Population_45_To_64,labor_force
0.0079195,Population_45_To_64,land_yield
0.18847,Population_45_To_64,food_ratio
0.39693,Population_45_To_64,population
0.0060636,Population_45_To_64,births
0.56524,Population_45_To_64,deaths
0.0082574,Population_45_To_64,food
0.39697,Population_45_To_64,jobs
0.16952,Population_45_To_64,GDP_per_capita
,Population_45_To_64,inflation
0.11795,Population_45_To_64,inflation_CAN
,resource_usage_rate,industrial_capital_output_ratio_mult_from_res_conserv_tech
,resource_usage_rate,industrial_capital_output_ratio_mult_from_land_yield_tech
,resource_usage_rate,industrial_capital_output_ratio_mult_from_pollution_tech
,resource_usage_rate,fraction_of_industrial_output_alloc_to_consumption_const
,resource_usage_rate,fraction_of_industrial_output_allocated_to_consumption
,resource_usage_rate,persistent_pollution_technology_change_multiplier
,resource_usage_rate,persistent_pollution_technology_change_rate
,resource_usage_rate,resource_technology_change_rate_multiplier
,resource_usage_rate,persistent_pollution_generation_factor_2
,resource_usage_rate,persistent_pollution_generation_factor
,resource_usage_rate,land_yield_multiplier_from_technology
,resource_usage_rate,average_life_of_industrial_capital
,resource_usage_rate,land_yield_technology_change_rate
,resource_usage_rate,industrial_capital_output_ratio_2
,resource_usage_rate,average_life_agricultural_inputs
,resource_usage_rate,industrial_capital_output_ratio
,resource_usage_rate,average_life_of_service_capital
,resource_usage_rate,resource_technology_change_rate
,resource_usage_rate,service_capital_output_ratio
,resource_usage_rate,resource_use_fact_2
,resource_usage_rate,resource_use_factor
,resource_usage_rate,jobs_per_hectare
,resource_usage_rate,inflation
,resource_use_fact_2,industrial_capital_output_ratio_mult_from_res_conserv_tech
,resource_use_fact_2,industrial_capital_output_ratio_mult_from_land_yield_tech
,resource_use_fact_2,industrial_capital_output_ratio_mult_from_pollution_tech
,resource_use_fact_2,fraction_of_industrial_output_alloc_to_consumption_const
,resource_use_fact_2,fraction_of_industrial_output_allocated_to_consumption
,resource_use_fact_2,persistent_pollution_technology_change_multiplier
,resource_use_fact_2,persistent_pollution_technology_change_rate
,resource_use_fact_2,resource_technology_change_rate_multiplier
,resource_use_fact_2,persistent_pollution_generation_factor_2
,resource_use_fact_2,persistent_pollution_generation_factor
,resource_use_fact_2,land_yield_multiplier_from_technology
,resource_use_fact_2,average_life_of_industrial_capital
,resource_use_fact_2,land_yield_technology_change_rate
,resource_use_fact_2,industrial_capital_output_ratio_2
,resource_use_fact_2,average_life_agricultural_inputs
,resource_use_fact_2,industrial_capital_output_ratio
,resource_use_fact_2,average_life_of_service_capital
,resource_use_fact_2,resource_technology_change_rate
,resource_use_fact_2,service_capital_output_ratio
,resource_use_fact_2,resource_use_factor
,resource_use_fact_2,jobs_per_hectare
,resource_use_fact_2,inflation
,resource_use_factor,industrial_capital_output_ratio_mult_from_res_conserv_tech
,resource_use_factor,industrial_capital_output_ratio_mult_from_land_yield_tech
,resource_use_factor,industrial_capital_output_ratio_mult_from_pollution_tech
,resource_use_factor,fraction_of_industrial_output_alloc_to_consumption_const
,resource_use_factor,fraction_of_industrial_output_allocated_to_consumption
,resource_use_factor,persistent_pollution_technology_change_multiplier
,resource_use_factor,persistent_pollution_technology_change_rate
,resource_use_factor,resource_technology_change_rate_multiplier
,resource_use_factor,persistent_pollution_generation_factor_2
,resource_use_factor,persistent_pollution_generation_factor
,resource_use_factor,land_yield_multiplier_from_technology
,resource_use_factor,average_life_of_industrial_capital
,resource_use_factor,land_yield_technology_change_rate
,resource_use_factor,industrial_capital_output_ratio_2
,resource_use_factor,average_life_agricultural_inputs
,resource_use_factor,industrial_capital_output_ratio
,resource_use_factor,average_life_of_service_capital
,resource_use_factor,resource_technology_change_rate
,resource_use_factor,service_capital_output_ratio
,resource_use_factor,resource_use_fact_2
,resource_use_factor,jobs_per_hectare
,resource_use_factor,inflation
,Industrial_Capital,industrial_capital_output_ratio_mult_from_res_conserv_tech
,Industrial_Capital,industrial_capital_output_ratio_mult_from_land_yield_tech
,Industrial_Capital,industrial_capital_output_ratio_mult_from_pollution_tech
,Industrial_Capital,fraction_of_industrial_output_alloc_to_consumption_const
1,Industrial_Capital,fraction_of_industrial_output_alloc_to_consumption_var
1.0941e-10,Industrial_Capital,fraction_of_agricultural_inputs_alloc_to_land_development
0.61106,Industrial_Capital,fraction_of_industrial_output_allocated_to_agriculture_1
0.61106,Industrial_Capital,fraction_of_industrial_output_allocated_to_agriculture_2
0.61106,Industrial_Capital,fraction_of_industrial_output_allocated_to_agriculture
,Industrial_Capital,fraction_of_industrial_output_allocated_to_consumption
1,Industrial_Capital,fraction_of_industrial_output_allocated_to_investment
0.91669,Industrial_Capital,fraction_of_industrial_output_allocated_to_services_1
0.91669,Industrial_Capital,fraction_of_industrial_output_allocated_to_services_2
0.91669,Industrial_Capital,fraction_of_industrial_output_allocated_to_services
,Industrial_Capital,persistent_pollution_technology_change_multiplier
0.86988,Industrial_Capital,fraction_services_allocated_to_fertility_control
1,Industrial_Capital,urban_and_industrial_land_required_per_capita
0.00091468,Industrial_Capital,land_yield_technology_change_rate_multiplier
0.00051048,Industrial_Capital,marginal_productivity_of_agricultural_inputs
,Industrial_Capital,persistent_pollution_technology_change_rate
1,Industrial_Capital,land_yield_multiplier_from_air_pollution_2
,Industrial_Capital,resource_technology_change_rate_multiplier
1,Industrial_Capital,land_yield_multipler_from_air_pollution_1
1,Industrial_Capital,land_removal_for_urban_and_industrial_use
0.00063723,Industrial_Capital,marginal_productivity_of_land_development
1,Industrial_Capital,land_yield_multiplier_from_air_pollution
,Industrial_Capital,persistent_pollution_generation_factor_2
1,Industrial_Capital,persistent_pollution_generation_industry
0.85776,Industrial_Capital,fertility_control_allocation_per_capita
0.00090782,Industrial_Capital,land_life_multiplier_from_land_yield_1
0.00090782,Industrial_Capital,land_life_multiplier_from_land_yield_2
1,Industrial_Capital,indicated_services_output_per_capita_1
1,Industrial_Capital,indicated_services_output_per_capita_2
,Industrial_Capital,persistent_pollution_generation_factor
,Industrial_Capital,land_yield_multiplier_from_technology
0.00090782,Industrial_Capital,land_life_multiplier_from_land_yield
1,Industrial_Capital,indicated_services_output_per_capita
1,Industrial_Capital,persistent_pollution_generation_rate
1,Industrial_Capital,urban_and_industrial_land_required
,Industrial_Capital,average_life_of_industrial_capital
0.057991,Industrial_Capital,Delayed_Labor_Utilization_Fraction
1,Industrial_Capital,per_capita_resource_use_multiplier
,Industrial_Capital,land_yield_technology_change_rate
,Industrial_Capital,industrial_capital_output_ratio_2
1,Industrial_Capital,crowding_multiplier_from_industry
1,Industrial_Capital,lifetime_multiplier_from_crowding
,Industrial_Capital,average_life_agricultural_inputs
1,Industrial_Capital,jobs_per_industrial_capital_unit
0.077088,Industrial_Capital,potential_jobs_industrial_sector
1,Industrial_Capital,industrial_capital_depreciation
,Industrial_Capital,industrial_capital_output_ratio
,Industrial_Capital,average_life_of_service_capital
,Industrial_Capital,resource_technology_change_rate
0.98246,Industrial_Capital,family_response_to_social_norm
1,Industrial_Capital,total_agricultural_investment
0.48767,Industrial_Capital,industrial_capital_investment
0.057991,Industrial_Capital,capacity_utilization_fraction
0.0025129,Industrial_Capital,jobs_per_service_capital_unit
0.0057725,Industrial_Capital,potential_jobs_service_sector
0.90252,Industrial_Capital,desired_completed_family_size
0.00091466,Industrial_Capital,lifetime_multiplier_from_food
1,Industrial_Capital,industrial_output_per_capita
,Industrial_Capital,service_capital_output_ratio
1,Industrial_Capital,indicated_food_per_capita_1
1,Industrial_Capital,indicated_food_per_capita_2
0.96703,Industrial_Capital,current_agricultural_inputs
0.031287,Industrial_Capital,labor_utilization_fraction
1,Industrial_Capital,service_capital_investment
0.86988,Industrial_Capital,need_for_fertility_control
0.0025129,Industrial_Capital,health_services_per_capita
1,Industrial_Capital,indicated_food_per_capita
0.0025129,Industrial_Capital,service_output_per_capita
0.98246,Industrial_Capital,family_income_expectation
0.90177,Industrial_Capital,desired_total_fertility
0.58647,Industrial_Capital,maximum_total_fertility
0.36876,Industrial_Capital,land_development_rate
0.00090782,Industrial_Capital,average_life_of_land
0.58647,Industrial_Capital,fecundity_multiplier
0.0055591,Industrial_Capital,maturation_14_to_15
0.0024097,Industrial_Capital,maturation_44_to_45
0.0046588,Industrial_Capital,maturation_64_to_65
1,Industrial_Capital,resource_usage_rate
,Industrial_Capital,resource_use_fact_2
,Industrial_Capital,resource_use_factor
0.58647,Industrial_Capital,mortality_45_to_64
0.58647,Industrial_Capital,mortality_15_to_44
0.00090965,Industrial_Capital,land_erosion_rate
1,Industrial_Capital,industrial_output
0.58647,Industrial_Capital,mortality_65_plus
0.58647,Industrial_Capital,mortality_0_to_14
,Industrial_Capital,jobs_per_hectare
0.00091466,Industrial_Capital,food_per_capita
0.2744,Industrial_Capital,deaths_15_to_44
0.25854,Industrial_Capital,deaths_45_to_64
0.91968,Industrial_Capital,total_fertility
0.58647,Industrial_Capital,life_expectancy
0.0025129,Industrial_Capital,service_output
0.30198,Industrial_Capital,deaths_0_to_14
0.15606,Industrial_Capital,deaths_65_plus
0.00090782,Industrial_Capital,land_yield
0.00091466,Industrial_Capital,food_ratio
0.92017,Industrial_Capital,births
0.5297,Industrial_Capital,deaths
0.00091196,Industrial_Capital,food
0.035216,Industrial_Capital,jobs
1,Industrial_Capital,GDP_per_capita
,Industrial_Capital,inflation
0.47201,Industrial_Capital,inflation_CAN
,mortality_45_to_64,industrial_capital_output_ratio_mult_from_res_conserv_tech
,mortality_45_to_64,industrial_capital_output_ratio_mult_from_land_yield_tech
,mortality_45_to_64,industrial_capital_output_ratio_mult_from_pollution_tech
,mortality_45_to_64,fraction_of_industrial_output_alloc_to_consumption_const
,mortality_45_to_64,fraction_of_industrial_output_allocated_to_consumption
,mortality_45_to_64,persistent_pollution_technology_change_multiplier
,mortality_45_to_64,persistent_pollution_technology_change_rate
,mortality_45_to_64,resource_technology_change_rate_multiplier
,mortality_45_to_64,persistent_pollution_generation_factor_2
,mortality_45_to_64,persistent_pollution_generation_factor
,mortality_45_to_64,land_yield_multiplier_from_technology
,mortality_45_to_64,average_life_of_industrial_capital
,mortality_45_to_64,land_yield_technology_change_rate
,mortality_45_to_64,industrial_capital_output_ratio_2
,mortality_45_to_64,average_life_agricultural_inputs
,mortality_45_to_64,industrial_capital_output_ratio
,mortality_45_to_64,average_life_of_service_capital
,mortality_45_to_64,resource_technology_change_rate
,mortality_45_to_64,service_capital_output_ratio
,mortality_45_to_64,resource_use_fact_2
,mortality_45_to_64,resource_use_factor
,mortality_45_to_64,jobs_per_hectare
,mortality_45_to_64,inflation
,mortality_15_to_44,industrial_capital_output_ratio_mult_from_res_conserv_tech
,mortality_15_to_44,industrial_capital_output_ratio_mult_from_land_yield_tech
,mortality_15_to_44,industrial_capital_output_ratio_mult_from_pollution_tech
,mortality_15_to_44,fraction_of_industrial_output_alloc_to_consumption_const
,mortality_15_to_44,fraction_of_industrial_output_allocated_to_consumption
,mortality_15_to_44,persistent_pollution_technology_change_multiplier
,mortality_15_to_44,persistent_pollution_technology_change_rate
,mortality_15_to_44,resource_technology_change_rate_multiplier
,mortality_15_to_44,persistent_pollution_generation_factor_2
,mortality_15_to_44,persistent_pollution_generation_factor
,mortality_15_to_44,land_yield_multiplier_from_technology
,mortality_15_to_44,average_life_of_industrial_capital
,mortality_15_to_44,land_yield_technology_change_rate
,mortality_15_to_44,industrial_capital_output_ratio_2
,mortality_15_to_44,average_life_agricultural_inputs
,mortality_15_to_44,industrial_capital_output_ratio
,mortality_15_to_44,average_life_of_service_capital
,mortality_15_to_44,resource_technology_change_rate
,mortality_15_to_44,service_capital_output_ratio
,mortality_15_to_44,resource_use_fact_2
,mortality_15_to_44,resource_use_factor
,mortality_15_to_44,jobs_per_hectare
,mortality_15_to_44,inflation
,Population_0_To_14,industrial_capital_output_ratio_mult_from_res_conserv_tech
,Population_0_To_14,industrial_capital_output_ratio_mult_from_land_yield_tech
,Population_0_To_14,industrial_capital_output_ratio_mult_from_pollution_tech
,Population_0_To_14,fraction_of_industrial_output_alloc_to_consumption_const
0.33723,Population_0_To_14,fraction_of_industrial_output_alloc_to_consumption_var
0.00031546,Population_0_To_14,fraction_of_industrial_capital_alloc_to_obtaining_res
0.020734,Population_0_To_14,fraction_of_agricultural_inputs_alloc_to_land_development
0.1756,Population_0_To_14,fraction_of_industrial_output_allocated_to_agriculture_1
0.1756,Population_0_To_14,fraction_of_industrial_output_allocated_to_agriculture_2
0.1756,Population_0_To_14,fraction_of_industrial_output_allocated_to_agriculture
,Population_0_To_14,fraction_of_industrial_output_allocated_to_consumption
0.00031546,Population_0_To_14,fraction_of_capital_allocated_to_obtaining_resources_1
0.00031529,Population_0_To_14,fraction_of_capital_allocated_to_obtaining_resources_2
0.14393,Population_0_To_14,fraction_of_industrial_output_allocated_to_investment
0.036315,Population_0_To_14,fraction_of_industrial_output_allocated_to_services_1
0.036315,Population_0_To_14,fraction_of_industrial_output_allocated_to_services_2
0.045798,Population_0_To_14,fraction_of_agricultural_inputs_for_land_maintenance
0.036315,Population_0_To_14,fraction_of_industrial_output_allocated_to_services
,Population_0_To_14,persistent_pollution_technology_change_multiplier
0.05491,Population_0_To_14,fraction_services_allocated_to_fertility_control
0.33723,Population_0_To_14,urban_and_industrial_land_required_per_capita
0.37878,Population_0_To_14,land_yield_technology_change_rate_multiplier
0.02136,Population_0_To_14,marginal_productivity_of_agricultural_inputs
0.0039644,Population_0_To_14,completed_multiplier_from_perceived_lifetime
0.02136,Population_0_To_14,marginal_land_yield_multiplier_from_capital
0.028528,Population_0_To_14,persistent_pollution_generation_agriculture
,Population_0_To_14,persistent_pollution_technology_change_rate
0.00099188,Population_0_To_14,land_yield_multiplier_from_air_pollution_2
0.0076697,Population_0_To_14,lifetime_multiplier_from_health_services_1
0.0076697,Population_0_To_14,lifetime_multiplier_from_health_services_2
,Population_0_To_14,resource_technology_change_rate_multiplier
0.00099165,Population_0_To_14,land_yield_multipler_from_air_pollution_1
0.061952,Population_0_To_14,land_removal_for_urban_and_industrial_use
0.0098895,Population_0_To_14,marginal_productivity_of_land_development
0.00099165,Population_0_To_14,land_yield_multiplier_from_air_pollution
,Population_0_To_14,persistent_pollution_generation_factor_2
0.083478,Population_0_To_14,persistent_pollution_generation_industry
0.0076697,Population_0_To_14,lifetime_multiplier_from_health_services
0.0073469,Population_0_To_14,fertility_control_facilities_per_capita
0.1601,Population_0_To_14,fertility_control_allocation_per_capita
0.015902,Population_0_To_14,land_life_multiplier_from_land_yield_1
0.015902,Population_0_To_14,land_life_multiplier_from_land_yield_2
0.33723,Population_0_To_14,indicated_services_output_per_capita_1
0.33723,Population_0_To_14,indicated_services_output_per_capita_2
,Population_0_To_14,persistent_pollution_generation_factor
,Population_0_To_14,land_yield_multiplier_from_technology
0.015902,Population_0_To_14,land_life_multiplier_from_land_yield
0.33723,Population_0_To_14,indicated_services_output_per_capita
0.066747,Population_0_To_14,persistent_pollution_generation_rate
0.33247,Population_0_To_14,average_industrial_output_per_capita
0.33247,Population_0_To_14,delayed_industrial_output_per_capita
0.0076697,Population_0_To_14,effective_health_services_per_capita
0.02136,Population_0_To_14,land_yield_multiplier_from_capital
0.063626,Population_0_To_14,urban_and_industrial_land_required
,Population_0_To_14,average_life_of_industrial_capital
0.03754,Population_0_To_14,Delayed_Labor_Utilization_Fraction
0.00050998,Population_0_To_14,potential_jobs_agricultural_sector
0.33723,Population_0_To_14,per_capita_resource_use_multiplier
,Population_0_To_14,land_yield_technology_change_rate
,Population_0_To_14,industrial_capital_output_ratio_2
0.33723,Population_0_To_14,crowding_multiplier_from_industry
0.32622,Population_0_To_14,lifetime_multiplier_from_crowding
,Population_0_To_14,average_life_agricultural_inputs
0.045798,Population_0_To_14,land_fertility_regeneration_time
0.33723,Population_0_To_14,jobs_per_industrial_capital_unit
0.78964,Population_0_To_14,potential_jobs_industrial_sector
0.0026367,Population_0_To_14,industrial_capital_depreciation
,Population_0_To_14,industrial_capital_output_ratio
,Population_0_To_14,average_life_of_service_capital
0.0073469,Population_0_To_14,fertility_control_effectiveness
0.00031546,Population_0_To_14,fraction_of_resources_remaining
,Population_0_To_14,resource_technology_change_rate
0.02136,Population_0_To_14,agricultural_input_per_hectare
0.0019001,Population_0_To_14,family_response_to_social_norm
0.10335,Population_0_To_14,total_agricultural_investment
0.20773,Population_0_To_14,industrial_capital_investment
0.03754,Population_0_To_14,capacity_utilization_fraction
0.34289,Population_0_To_14,jobs_per_service_capital_unit
0.78964,Population_0_To_14,potential_jobs_service_sector
0.028797,Population_0_To_14,desired_completed_family_size
0.37877,Population_0_To_14,lifetime_multiplier_from_food
0.0012046,Population_0_To_14,development_cost_per_hectare
0.33723,Population_0_To_14,industrial_output_per_capita
,Population_0_To_14,service_capital_output_ratio
0.00091348,Population_0_To_14,service_capital_depreciation
0.79767,Population_0_To_14,fraction_of_population_urban
0.00050998,Population_0_To_14,Arable_Land_in_Gigahectares
0.33723,Population_0_To_14,indicated_food_per_capita_1
0.33723,Population_0_To_14,indicated_food_per_capita_2
0.081857,Population_0_To_14,current_agricultural_inputs
0.0076497,Population_0_To_14,land_fertility_regeneration
0.6783,Population_0_To_14,labor_utilization_fraction
0.018219,Population_0_To_14,service_capital_investment
0.05491,Population_0_To_14,need_for_fertility_control
0.34289,Population_0_To_14,health_services_per_capita
0.33723,Population_0_To_14,indicated_food_per_capita
0.001803,Population_0_To_14,Urban_and_Industrial_Land
0.34289,Population_0_To_14,service_output_per_capita
0.0039644,Population_0_To_14,perceived_life_expectancy
0.0019001,Population_0_To_14,family_income_expectation
0.33247,Population_0_To_14,social_family_size_normal
0.0012046,Population_0_To_14,Potentially_Arable_Land
0.029574,Population_0_To_14,desired_total_fertility
0.56251,Population_0_To_14,maximum_total_fertility
0.00031546,Population_0_To_14,Nonrenewable_Resources
0.00050998,Population_0_To_14,arable_land_harvested
0.056632,Population_0_To_14,land_development_rate
0.015902,Population_0_To_14,average_life_of_land
0.045798,Population_0_To_14,Perceived_Food_Ratio
0.56251,Population_0_To_14,fecundity_multiplier
0.026119,Population_0_To_14,Agricultural_Inputs
1,Population_0_To_14,maturation_14_to_15
0.010584,Population_0_To_14,maturation_44_to_45
0.0055866,Population_0_To_14,maturation_64_to_65
0.012858,Population_0_To_14,Population_15_To_44
0.0011157,Population_0_To_14,Population_45_To_64
0.083478,Population_0_To_14,resource_usage_rate
,Population_0_To_14,resource_use_fact_2
,Population_0_To_14,resource_use_factor
0.0026367,Population_0_To_14,Industrial_Capital
0.56251,Population_0_To_14,mortality_45_to_64
0.56251,Population_0_To_14,mortality_15_to_44
0.0028577,Population_0_To_14,Population_65_Plus
0.016202,Population_0_To_14,land_erosion_rate
0.00099188,Population_0_To_14,industrial_output
0.56251,Population_0_To_14,mortality_65_plus
0.56251,Population_0_To_14,mortality_0_to_14
,Population_0_To_14,jobs_per_hectare
0.37877,Population_0_To_14,food_per_capita
0.00091348,Population_0_To_14,Service_Capital
0.27179,Population_0_To_14,deaths_15_to_44
0.247,Population_0_To_14,deaths_45_to_64
0.01563,Population_0_To_14,total_fertility
0.56251,Population_0_To_14,life_expectancy
0.0025403,Population_0_To_14,service_output
1,Population_0_To_14,deaths_0_to_14
0.14694,Population_0_To_14,deaths_65_plus
0.00050998,Population_0_To_14,land_fr_cult
0.00050998,Population_0_To_14,Arable_Land
0.012313,Population_0_To_14,labor_force
0.015901,Population_0_To_14,land_yield
0.37877,Population_0_To_14,food_ratio
0.79767,Population_0_To_14,population
0.025987,Population_0_To_14,births
1,Population_0_To_14,deaths
0.01658,Population_0_To_14,food
0.78965,Population_0_To_14,jobs
0.33723,Population_0_To_14,GDP_per_capita
,Population_0_To_14,inflation
0.23536,Population_0_To_14,inflation_CAN
,Population_65_Plus,industrial_capital_output_ratio_mult_from_res_conserv_tech
,Population_65_Plus,industrial_capital_output_ratio_mult_from_land_yield_tech
,Population_65_Plus,industrial_capital_output_ratio_mult_from_pollution_tech
,Population_65_Plus,fraction_of_industrial_output_alloc_to_consumption_const
0.0924,Population_65_Plus,fraction_of_industrial_output_alloc_to_consumption_var
8.7677e-05,Population_65_Plus,fraction_of_industrial_capital_alloc_to_obtaining_res
0.0057627,Population_65_Plus,fraction_of_agricultural_inputs_alloc_to_land_development
0.048044,Population_65_Plus,fraction_of_industrial_output_allocated_to_agriculture_1
0.048044,Population_65_Plus,fraction_of_industrial_output_allocated_to_agriculture_2
0.048044,Population_65_Plus,fraction_of_industrial_output_allocated_to_agriculture
,Population_65_Plus,fraction_of_industrial_output_allocated_to_consumption
8.7677e-05,Population_65_Plus,fraction_of_capital_allocated_to_obtaining_resources_1
8.7677e-05,Population_65_Plus,fraction_of_capital_allocated_to_obtaining_resources_2
0.03938,Population_65_Plus,fraction_of_industrial_output_allocated_to_investment
0.009936,Population_65_Plus,fraction_of_industrial_output_allocated_to_services_1
0.009936,Population_65_Plus,fraction_of_industrial_output_allocated_to_services_2
0.012729,Population_65_Plus,fraction_of_agricultural_inputs_for_land_maintenance
0.009936,Population_65_Plus,fraction_of_industrial_output_allocated_to_services
,Population_65_Plus,persistent_pollution_technology_change_multiplier
0.01635,Population_65_Plus,fraction_services_allocated_to_fertility_control
0.092401,Population_65_Plus,urban_and_industrial_land_required_per_capita
0.10372,Population_65_Plus,land_yield_technology_change_rate_multiplier
0.0059366,Population_65_Plus,marginal_productivity_of_agricultural_inputs
0.0011018,Population_65_Plus,completed_multiplier_from_perceived_lifetime
0.0059367,Population_65_Plus,marginal_land_yield_multiplier_from_capital
0.0079289,Population_65_Plus,persistent_pollution_generation_agriculture
,Population_65_Plus,persistent_pollution_technology_change_rate
0.00027582,Population_65_Plus,land_yield_multiplier_from_air_pollution_2
0.0021317,Population_65_Plus,lifetime_multiplier_from_health_services_1
0.0021317,Population_65_Plus,lifetime_multiplier_from_health_services_2
,Population_65_Plus,resource_technology_change_rate_multiplier
0.00027566,Population_65_Plus,land_yield_multipler_from_air_pollution_1
0.016964,Population_65_Plus,land_removal_for_urban_and_industrial_use
0.0027486,Population_65_Plus,marginal_productivity_of_land_development
0.00027566,Population_65_Plus,land_yield_multiplier_from_air_pollution
,Population_65_Plus,persistent_pollution_generation_factor_2
0.022876,Population_65_Plus,persistent_pollution_generation_industry
0.0021317,Population_65_Plus,lifetime_multiplier_from_health_services
0.002042,Population_65_Plus,fertility_control_facilities_per_capita
0.045149,Population_65_Plus,fertility_control_allocation_per_capita
0.0044196,Population_65_Plus,land_life_multiplier_from_land_yield_1
0.0044196,Population_65_Plus,land_life_multiplier_from_land_yield_2
0.092401,Population_65_Plus,indicated_services_output_per_capita_1
0.092401,Population_65_Plus,indicated_services_output_per_capita_2
,Population_65_Plus,persistent_pollution_generation_factor
,Population_65_Plus,land_yield_multiplier_from_technology
0.0044196,Population_65_Plus,land_life_multiplier_from_land_yield
0.092401,Population_65_Plus,indicated_services_output_per_capita
0.018226,Population_65_Plus,persistent_pollution_generation_rate
0.092406,Population_65_Plus,average_industrial_output_per_capita
0.092406,Population_65_Plus,delayed_industrial_output_per_capita
0.0021317,Population_65_Plus,effective_health_services_per_capita
0.0059367,Population_65_Plus,land_yield_multiplier_from_capital
0.017429,Population_65_Plus,urban_and_industrial_land_required
,Population_65_Plus,average_life_of_industrial_capital
0.010434,Population_65_Plus,Delayed_Labor_Utilization_Fraction
0.00014174,Population_65_Plus,potential_jobs_agricultural_sector
0.092401,Population_65_Plus,per_capita_resource_use_multiplier
,Population_65_Plus,land_yield_technology_change_rate
,Population_65_Plus,industrial_capital_output_ratio_2
0.092401,Population_65_Plus,crowding_multiplier_from_industry
0.089384,Population_65_Plus,lifetime_multiplier_from_crowding
,Population_65_Plus,average_life_agricultural_inputs
0.012729,Population_65_Plus,land_fertility_regeneration_time
0.092401,Population_65_Plus,jobs_per_industrial_capital_unit
0.21633,Population_65_Plus,potential_jobs_industrial_sector
0.00073283,Population_65_Plus,industrial_capital_depreciation
,Population_65_Plus,industrial_capital_output_ratio
,Population_65_Plus,average_life_of_service_capital
0.002042,Population_65_Plus,fertility_control_effectiveness
8.7676e-05,Population_65_Plus,fraction_of_resources_remaining
,Population_65_Plus,resource_technology_change_rate
0.0059367,Population_65_Plus,agricultural_input_per_hectare
0.0018327,Population_65_Plus,family_response_to_social_norm
0.028272,Population_65_Plus,total_agricultural_investment
0.056843,Population_65_Plus,industrial_capital_investment
0.010434,Population_65_Plus,capacity_utilization_fraction
0.093938,Population_65_Plus,jobs_per_service_capital_unit
0.21634,Population_65_Plus,potential_jobs_service_sector
0.0092022,Population_65_Plus,desired_completed_family_size
0.10371,Population_65_Plus,lifetime_multiplier_from_food
0.00033481,Population_65_Plus,development_cost_per_hectare
0.092401,Population_65_Plus,industrial_output_per_capita
,Population_65_Plus,service_capital_output_ratio
0.00025389,Population_65_Plus,service_capital_depreciation
0.21855,Population_65_Plus,fraction_of_population_urban
0.00014174,Population_65_Plus,Arable_Land_in_Gigahectares
0.092401,Population_65_Plus,indicated_food_per_capita_1
0.092401,Population_65_Plus,indicated_food_per_capita_2
0.022315,Population_65_Plus,current_agricultural_inputs
0.0021261,Population_65_Plus,land_fertility_regeneration
0.19277,Population_65_Plus,labor_utilization_fraction
0.0049827,Population_65_Plus,service_capital_investment
0.01635,Population_65_Plus,need_for_fertility_control
0.093938,Population_65_Plus,health_services_per_capita
0.092401,Population_65_Plus,indicated_food_per_capita
0.00050112,Population_65_Plus,Urban_and_Industrial_Land
0.093938,Population_65_Plus,service_output_per_capita
0.0011018,Population_65_Plus,perceived_life_expectancy
0.0018327,Population_65_Plus,family_income_expectation
0.092406,Population_65_Plus,social_family_size_normal
0.00033481,Population_65_Plus,Potentially_Arable_Land
0.0094171,Population_65_Plus,desired_total_fertility
